Date,GD,ITA,LMT,NOC,RTX
2021-08-19,178.33663940429688,99.25660705566406,313.051513671875,335.56219482421875,75.67525482177734
2021-08-20,179.98785400390625,100.1416244506836,315.8280944824219,337.33721923828125,76.31080627441406
2021-08-23,180.63552856445312,101.4980239868164,315.9873046875,337.26287841796875,77.1369857788086
2021-08-24,181.46566772460938,102.1329345703125,317.4462585449219,337.1234130859375,77.56372833251953
2021-08-25,181.8123779296875,102.35417938232422,317.2252502441406,337.0212097167969,77.83609771728516
2021-08-26,181.60250854492188,101.31523132324219,319.76300048828125,340.83135986328125,76.9554214477539
2021-08-27,182.19549560546875,102.62352752685547,320.09014892578125,340.50469970703125,77.53649139404297
2021-08-30,181.71202087402344,101.75773620605469,320.143310546875,343.0992736816406,76.99173736572266
2021-08-31,182.73373413085938,101.95014190673828,320.45501708984375,343.1739807128906,76.9554214477539
2021-09-01,182.2593231201172,101.44991302490234,317.6583557128906,340.635498046875,76.35619354248047
2021-09-02,184.5491485595703,102.1329345703125,318.89630126953125,343.7339172363281,76.75568389892578
2021-09-03,184.69508361816406,101.12284851074219,317.070556640625,341.52197265625,75.9476089477539
2021-09-07,184.63119506835938,99.86264038085938,311.0141296386719,334.9422607421875,75.35749053955078
2021-09-08,186.46481323242188,99.45861053466797,313.0269775390625,336.36083984375,75.23944854736328
2021-09-09,185.92662048339844,99.88190460205078,310.7735900878906,332.9822998046875,75.95671081542969
2021-09-10,183.91053771972656,98.84297943115234,308.05712890625,330.4810791015625,75.35749053955078
2021-09-13,181.92178344726562,99.62215423583984,308.4401550292969,330.1077575683594,75.93854522705078
2021-09-14,179.4039764404297,98.54474639892578,306.685546875,328.2691955566406,75.12140655517578
2021-09-15,181.06427001953125,99.67990112304688,307.33575439453125,332.01171875,77.05528259277344
2021-09-16,177.78016662597656,98.63133239746094,304.15618896484375,326.33721923828125,76.28356170654297
2021-09-17,177.99913024902344,98.50627136230469,303.6929626464844,326.8785705566406,75.71157836914062
2021-09-20,176.4573974609375,97.91947174072266,301.4486083984375,325.54400634765625,75.76602935791016
2021-09-21,174.41397094726562,97.12102508544922,299.3020935058594,322.1188049316406,75.45733642578125
2021-09-22,176.7493438720703,99.42013549804688,304.3609924316406,325.2733154296875,77.41846466064453
2021-09-23,179.48609924316406,101.10360717773438,306.5608825683594,327.50390625,78.76219177246094
2021-09-24,180.0972900390625,101.4803695678711,311.29913330078125,331.9743957519531,79.13443756103516
2021-09-27,180.407470703125,102.61747741699219,314.7192077636719,333.3836669921875,79.29784393310547
2021-09-28,179.80538940429688,101.26837921142578,313.6415100097656,334.40087890625,78.8438949584961
2021-09-29,180.98219299316406,101.87547302246094,311.9849853515625,338.7687683105469,78.98008728027344
2021-09-30,178.8292694091797,100.44929504394531,307.36248779296875,336.1275634765625,78.044921875
2021-10-01,180.82711791992188,102.33802032470703,309.7671203613281,336.84625244140625,79.42498016357422
2021-10-04,180.17941284179688,101.70201873779297,308.1551208496094,341.27935791015625,79.61563110351562
2021-10-05,180.7723846435547,102.28019714355469,309.7227478027344,345.2085876464844,80.55078887939453
2021-10-06,181.8670654296875,102.8102035522461,311.71771240234375,352.15228271484375,81.05013275146484
2021-10-07,185.13421630859375,103.93765258789062,313.3118896484375,357.1734924316406,81.84910583496094
2021-10-08,185.49212646484375,103.8605728149414,315.0664978027344,363.7252197265625,82.27586364746094
2021-10-11,186.1895751953125,103.802734375,318.0323791503906,366.935791015625,81.61306762695312
2021-10-12,186.804443359375,103.69674682617188,318.9587097167969,364.0518493652344,81.45873260498047
2021-10-13,186.65762329101562,103.42693328857422,322.20068359375,362.77325439453125,81.4223861694336
2021-10-14,188.26370239257812,103.48473358154297,322.47674560546875,363.93060302734375,80.9593505859375
2021-10-15,190.94346618652344,104.02439880371094,325.6385498046875,368.9889831542969,82.54822540283203
2021-10-18,189.65863037109375,103.78347778320312,325.08636474609375,367.6170959472656,82.43928527832031
2021-10-19,191.45736694335938,104.24600982666016,330.49261474609375,372.66619873046875,82.82968139648438
2021-10-20,191.2921905517578,104.43876647949219,330.5459899902344,374.1408386230469,83.23823547363281
2021-10-21,190.92507934570312,104.51582336425781,332.336181640625,375.90472412109375,83.17469024658203
2021-10-22,192.28334045410156,104.4676513671875,333.6365966796875,379.1153259277344,83.40164947509766
2021-10-25,190.8057861328125,104.19782257080078,335.1773681640625,379.4979248046875,82.89322662353516
2021-10-26,187.74058532714844,101.86583709716797,295.6148376464844,370.1183166503906,80.95028686523438
2021-10-27,188.86016845703125,100.71910858154297,294.7508544921875,362.2599792480469,80.95028686523438
2021-10-28,185.94178771972656,100.5745620727539,295.1517028808594,334.7182922363281,80.9775161743164
2021-10-29,186.07029724121094,100.69984436035156,295.9800720214844,333.3929138183594,80.67790985107422
2021-11-01,185.2810516357422,101.528564453125,294.74200439453125,331.18109130859375,80.39643096923828
2021-11-02,185.1525421142578,100.81548309326172,290.6271667480469,329.64111328125,79.71552276611328
2021-11-03,184.65699768066406,101.62491607666016,295.11602783203125,330.4904479980469,80.50540161132812
2021-11-04,181.85792541503906,101.43222045898438,298.812255859375,332.8703918457031,79.9515609741211
2021-11-05,184.46424865722656,104.99764251708984,302.7221984863281,340.0661315917969,82.78426361083984
2021-11-08,185.96934509277344,104.55437469482422,304.4054870605469,339.0393981933594,82.35755157470703
2021-11-09,186.1895751953125,104.67963409423828,301.1903381347656,340.2060241699219,82.61177825927734
2021-11-10,184.76708984375,103.6485595703125,300.7093811035156,337.9474792480469,81.87635040283203
2021-11-11,182.71136474609375,102.8102035522461,299.15960693359375,335.9316101074219,80.85041046142578
2021-11-12,184.43670654296875,102.97402954101562,301.9829406738281,335.660888671875,80.67790985107422
2021-11-15,184.52850341796875,104.40983581542969,303.6395263671875,335.987548828125,81.12278747558594
2021-11-16,182.3901824951172,103.0414810180664,303.1496887207031,330.94775390625,80.71420288085938
2021-11-17,183.05093383789062,102.82947540283203,304.592529296875,330.35040283203125,79.39773559570312
2021-11-18,181.71107482910156,102.656005859375,304.67266845703125,327.9798583984375,79.37032318115234
2021-11-19,180.16009521484375,100.39148712158203,304.1026306152344,329.57586669921875,78.01871490478516
2021-11-22,182.95916748046875,100.74803161621094,307.255615234375,338.92742919921875,79.26988983154297
2021-11-23,183.8126678466797,100.68057250976562,307.4338073730469,339.9167785644531,79.73563385009766
2021-11-24,182.3901824951172,100.71910858154297,306.0086364746094,337.26611328125,79.62604522705078
2021-11-26,177.46194458007812,96.24785614013672,305.24273681640625,331.8106384277344,75.79953002929688
2021-11-29,178.44395446777344,96.37312316894531,303.9156188964844,334.06976318359375,75.74473571777344
2021-11-30,173.42393493652344,94.53257751464844,299.3267822265625,326.9551086425781,73.89997863769531
2021-12-01,173.86441040039062,92.05604553222656,294.9264831542969,324.31170654296875,72.19221496582031
2021-12-02,178.4806365966797,95.49622344970703,296.8213195800781,330.489013671875,74.5757827758789
2021-12-03,181.3715057373047,94.78312683105469,299.766845703125,335.42889404296875,74.073486328125
2021-12-06,183.1519317626953,97.25965881347656,305.28961181640625,341.1656494140625,76.49360656738281
2021-12-07,182.9224853515625,98.03059387207031,304.5801696777344,339.9563903808594,77.63514709472656
2021-12-08,184.35414123535156,99.1194839477539,306.29534912109375,341.2874755859375,78.99590301513672
2021-12-09,185.3177490234375,98.34857177734375,308.5583801269531,344.8214111328125,78.68539428710938
2021-12-10,188.07095336914062,98.15585327148438,309.7078552246094,347.82098388671875,78.68539428710938
2021-12-13,186.74940490722656,96.38773345947266,310.3096008300781,353.6982727050781,77.01414489746094
2021-12-14,186.73104858398438,95.7217788696289,310.3903503417969,352.6578369140625,76.25615692138672
2021-12-15,189.27316284179688,96.2332992553711,309.2947998046875,355.0950012207031,76.19222259521484
2021-12-16,189.2181396484375,95.04618835449219,309.67193603515625,355.0013122558594,75.52555847167969
2021-12-17,185.56553649902344,95.06547546386719,309.0433654785156,353.82012939453125,75.14197540283203
2021-12-20,182.3351287841797,93.65638732910156,303.00872802734375,346.7804870605469,74.00044250488281
2021-12-21,186.56585693359375,97.20808410644531,306.0169677734375,354.78564453125,76.42053985595703
2021-12-22,186.9971923828125,97.6810073852539,308.14532470703125,356.0229797363281,76.7767105102539
2021-12-23,187.85069274902344,98.75228881835938,311.629638671875,357.29779052734375,77.53470611572266
2021-12-27,190.0899658203125,99.06114196777344,314.5571594238281,360.1474304199219,77.84520721435547
2021-12-28,190.58554077148438,99.65951538085938,317.6731872558594,361.197265625,78.55754089355469
2021-12-29,190.7873992919922,99.23486328125,318.14019775390625,360.8785400390625,78.43883514404297
2021-12-30,190.46620178222656,99.13835144042969,317.5205383300781,360.4473571777344,78.35662841796875
2021-12-31,191.3197021484375,99.19624328613281,319.1639709472656,362.82830810546875,78.59405517578125
2022-01-03,190.39280700683594,100.13243103027344,318.2210388183594,361.3847351074219,79.42514038085938
2022-01-04,194.605224609375,102.55492401123047,325.0729064941406,372.12701416015625,82.21053314208984
2022-01-05,193.00836181640625,101.52222442626953,321.6156005859375,370.2521667480469,81.799560546875
2022-01-06,194.3207244873047,101.86002349853516,321.4898376464844,372.38946533203125,82.24707794189453
2022-01-07,194.64190673828125,102.6996841430664,323.41162109375,375.34222412109375,82.59410095214844
2022-01-10,193.28363037109375,101.74420166015625,326.204345703125,377.03887939453125,81.94569396972656
2022-01-11,194.1738739013672,102.92166900634766,327.003662109375,375.5108947753906,82.84980010986328
2022-01-12,194.49502563476562,102.96027374267578,324.4532470703125,370.7584228515625,83.16944885253906
2022-01-13,195.07650756835938,103.45248413085938,327.93756103515625,372.70819091796875,83.61692810058594
